,ricf_oid,ba_cn,ba_nfe,ba_gvm,ba_pgv,ba_ntr,ba_fdt,ba_bn,ba_evl,fa_dine_this,fa_dinu_this,cf_govc,fp_tt_end,Government-Link,Scope,Province
867,1640,广西荣和爱心基金会,4,0,0,非公募基金会,2009-07-22,5.0,未参评,0.00,"20,000,000.00",0.00,"34,103,083.12",NGF,Regional,Guangxi
868,2870,舟山市人民教育基金会,0,1,0,公募基金会,1989-02-01,24.0,未参评,"277,500.00",0.00,0.00,"24,187,504.06",GLF,Regional,Zhejiang
869,3167,陕西国运教育慈善基金会,0,0,0,非公募基金会,2008-11-27,7.0,未参评,"500,000.00",0.00,0.00,"524,355.18",NGF,Regional,Shaanxi
870,1824,浙江省陈伯滔体育基金会,1,0,0,非公募基金会,1995-06-12,6.0,4A,0.00,"628,382.00","200,000.00","2,395,223.03",GLF,Regional,Zhejiang
871,3021,辽宁省沈阳理工大学教育基金会,0,0,0,非公募基金会,2011-09-01,11.0,未参评,0.00,0.00,0.00,"4,274,884.11",GLF,Regional,Liaoning
872,2700,甘肃省天水市伏羲赡老助学基金会,0,0,0,非公募基金会,2010-01-14,5.0,3A,0.00,0.00,0.00,"4,519,445.73",NGF,Regional,Gansu
873,2697,甘肃省兰州市城关区教育发展基金会,0,3,0,公募基金会,2011-06-16,17.0,3A,0.00,"5,800,000.00",0.00,"21,948,488.70",GLF,Regional,Gansu
874,1796,本溪市公安民警救助基金会,3,0,0,公募基金会,2009-12-15,24.0,未参评,0.00,"3,201,665.10",0.00,"8,487,542.13",GLF,Regional,Liaoning
875,1729,新乡市教育基金会,1,0,0,公募基金会,2010-05-13,15.0,未参评,"1,109,000.00","203,620.00",0.00,"11,665,324.53",GLF,Regional,Henan
876,22,上海兴华教育扶贫基金会,2.0,0,0.0,非公募基金会,2006年09月05日,5.0,未参评,0.0,27693.05,0.0,71873154.17,NGF,Regional,Shanghai
877,437,内蒙古清格尔泰蒙古语言文化基金会,3,0,0,非公募基金会,2008-10-08,7.0,4A,0.00,0.00,"90,000.00","2,495,168.36",GLF,Regional,Neimenggu
878,374,伊金霍洛旗少数民族发展基金会,0,0,0,非公募基金会,2012-06-01,5.0,未参评,0.00,"2,300,000.00",0.00,"4,302,415.73",GLF,Regional,Neimenggu
879,1633,广西桂嘉汇青少年儿童救助基金会,1,0,0,非公募基金会,2008-06-27,5.0,未参评,0.00,0.00,0.00,"6,136,822.09",NGF,Regional,Guangxi
880,28,上海华信公益基金会,6.0,0,1.0,非公募基金会,2011年05月03日,5.0,未参评,0.0,8441120.0,10000.0,33596225.82,NGF,Regional,Shanghai
881,1823,杭州市金成高尔夫体育发展基金会,3,0,0,非公募基金会,2012-09-04,6.0,未参评,0.00,0.00,0.00,"2,045,059.59",NGF,Regional,Zhejiang
882,80,上海市残疾人福利基金会,6.0,0,0.0,公募基金会,1993年01月04日,20.0,未参评,13276210.21,12510053.78,0.0,25679853.25,GLF,Regional,Shanghai
883,1104,天津市静海一滴水慈善基金会,0,0,0,非公募基金会,2013-02-07,25.0,未参评,0.00,0.00,0.00,"6,074,975.70",GLF,Regional,Tianjin
884,2715,甘肃黄河之子保护黄河基金会,2,0,0,非公募基金会,2012-11-11,5.0,未参评,0.00,0.00,0.00,"1,601,661.51",GLF,Regional,Gansu
885,3268,青海省贫困学生助学慈善基金会,5,1,1,,2001年06月16日,,未参评,0.00,"800,000.00",0.00,"4,385,872.70",GLF,Regional,Qinghai
886,3268,青海省贫困学生助学基金会,5,1,1,公募基金会,2001-06-16,13.0,,0.00,"800,000.00",0.00,"4,385,872.70",GLF,Regional,Qinghai
887,3186,陕西省唐大明宫遗址文物保护基金会,0,0,0,公募基金会,2008-11-27,8.0,3A,0.00,"50,000.00",0.00,"9,110,647.34",GLF,Regional,Shaanxi
888,1813,杭州市温商慈善基金会,3,0,0,非公募基金会,2012-05-11,12.0,未参评,0.00,"413,008.00",0.00,"10,775,276.29",GLF,Regional,Zhejiang
889,2484,温州市叶康松慈善基金会,2,0,0,非公募基金会,2004-07-07,9.0,未参评,0.00,"220,000.00",0.00,"2,425,991.95",NGF,Regional,Zhejiang
890,1798,李可染艺术基金会,4,0,0,非公募基金会,1998-03-24,19.0,2A,0.00,"3,959,968.00",0.00,"22,093,104.89",NGF,National,Beijing
891,1052,大连市见义勇为基金会,7,0,0,公募基金会,1993-05-04,19.0,未参评,0.00,0.00,0.00,"24,937,300.01",GLF,Regional,Liaoning
892,3332,黑龙江省见义勇为奖励基金会,5,4,1,公募基金会,1994-01-03,9.0,3A,0.00,0.00,"720,000.00","5,801,304.57",GLF,Regional,Heilongjiang
893,2745,神华公益基金会,8,0,0,非公募基金会,2010-07-01,18.0,5A,"40,067,000.00","403,800,000.00","1,200,000.00","777,132,159.19",NGF,National,Beijing
894,2103,河南省华夏历史文明传承创新基金会,1,0,0,非公募基金会,2012-09-04,5.0,未参评,0.00,0.00,0.00,"5,397,206.47",GLF,Regional,Henan
895,2259,浙江省北京师范大学南湖附属学校教育基金会,1,0,0,非公募基金会,2013-08-30,14.0,未参评,"1,681,589.41",0.00,0.00,"8,355,210.94",GLF,Regional,Zhejiang
896,2209,浙江千手慈善基金会,4,0,0,非公募基金会,2006-10-16,9.0,未参评,"1,230,519.10","216,050.00",0.00,"2,534,424.70",NGF,Regional,Zhejiang
897,140,上海第一财经公益基金会,4.0,0,0.0,非公募基金会,2013年07月15日,9.0,未参评,1819388.43,0.0,0.0,5236980.92,NGF,Regional,Shanghai
898,3132,长春市公安民警优抚基金会,0,5,0,公募基金会,2011-12-09,24.0,未参评,0.00,0.00,0.00,"4,209,847.26",GLF,Regional,Jilin
899,2841,紫金矿业慈善基金会,2,0,0,非公募基金会,2012-09-04,7.0,未参评,0.00,"17,578,998.50",0.00,"217,632,420.54",NGF,National,Fujian
900,2146,河南省老区建设基金会,2,0,0,公募基金会,2005-12-08,12.0,未参评,0.00,0.00,0.00,"19,128,738.50",GLF,Regional,Henan
901,2986,贵州省黔东南州见义勇为基金会,1,0,0,公募基金会,2012-03-30,18.0,未参评,"106,000.00",0.00,0.00,"8,754,795.60",GLF,Regional,Guizhou
902,2839,河北省摩诃佛缘慈善基金会,3,0,0,非公募基金会,2013-12-09,6.0,未参评,0.00,"209,600.00",0.00,"4,028,933.33",NGF,Regional,Hebei
903,324,云南慧邦尼公益基金会,0,0,0,非公募基金会,2013-10-31,9.0,未参评,0.00,"136,650.00",0.00,"2,024,678.58",NGF,Regional,Yunnan
904,181,中华同心温暖工程基金会,7,3,1,公募基金会,2011-10-25,13.0,3A,"27,676,614.00","4,003,000.00",0.00,"52,304,613.07",GLF,National,Beijing
905,377,伊金霍洛旗特殊人群救助发展基金会,1,0,0,公募基金会,2012-04-06,19.0,未参评,0.00,"50,000.00",0.00,"4,397,027.57",GLF,Regional,Neimenggu
906,2932,衢州市衢江区人民教育基金会,1,0,0,公募基金会,2006-08-22,7.0,未参评,0.00,"7,720,810.00",0.00,"9,615,101.10",GLF,Regional,Zhejiang
907,3111,金华职业技术学院教育发展基金会,2,0,0,非公募基金会,2009-01-05,16.0,4A,"170,170.00","1,286,300.00","1,360,000.00","83,759,582.44",GLF,Regional,Zhejiang
908,3903,上海雪山慈善基金会,2.0,0,0.0,非公募基金会,2014年07月18日,7.0,未参评,21000.0,480974.65,0.0,2060000.0,NGF,Regional,Shanghai
909,2280,浙江省康恩贝慈善救助基金会,2,0,0,非公募基金会,2007-12-28,6.0,5A,0.00,"15,418,556.00",0.00,"14,410,790.21",NGF,Regional,Zhejiang
910,2847,绍兴市柯桥区小百花越剧基金会,0,0,0,非公募基金会,1993-12-28,8.0,未参评,0.00,0.00,0.00,"1,356,870.11",GLF,Regional,Zhejiang
911,1098,天津市联合助学基金会,2,0,0,公募基金会,2005-07-07,11.0,4A,"1,201,795.50",0.00,0.00,"4,267,318.71",NGF,Regional,Tianjin
912,4051,上海广慈转化医学研究发展基金会,1.0,0,1.0,非公募基金会,2014年09月19日,11.0,未参评,2000000.0,2010925.39,0.0,13949110.88,GLF,Regional,Shanghai
913,3675,上海金融学院教育发展基金会,4.0,0,0.0,非公募基金会,2014年02月21日,16.0,未参评,12000.0,700.0,0.0,11371775.92,GLF,Regional,Shanghai
914,2282,浙江省微笑明天慈善基金会,4,0,0,非公募基金会,2014-01-02,8.0,未参评,"1,940,000.00","5,420,720.03",0.00,"6,478,020.98",NGF,Regional,Zhejiang
915,1642,广西青少年发展基金会,11,1,0,公募基金会,1994-05-25,14.0,5A,"22,774,227.56",0.00,0.00,"48,959,912.18",GLF,Regional,Guangxi
916,4073,上海战略新兴产业发展基金会,0.0,0,0.0,非公募基金会,2014年10月21日,9.0,未参评,0.0,500000.0,0.0,1136770.64,GLF,Regional,Shanghai
917,2250,浙江省三立慈善基金会,0,0,0,非公募基金会,2012-12-11,5.0,4A,0.00,"10,684,600.00",0.00,"4,027,029.07",NGF,Regional,Zhejiang
918,91,上海市闵行区教育发展基金会,1.0,--,0.0,公募基金会,1992年10月28日,9.0,--,1817000.0,1110000.0,0.0,14438847.01,GLF,Regional,Shanghai
919,1046,大连市妇女儿童发展基金会,4,0,0,公募基金会,2011-09-09,13.0,4A,"1,555,498.80","32,500.31",0.00,"7,658,241.99",GLF,Regional,Liaoning
920,3300,鹤岗市检察人员救助基金会,4,0,0,非公募基金会,2009-09-02,10.0,未参评,0.00,"200,000.00",0.00,"4,644,360.88",GLF,Regional,Heilongjiang
921,1084,天津市景华公益基金会,9,0,0,非公募基金会,2010-05-27,13.0,3A,0.00,"548,400.00",0.00,"1,268,869.75",NGF,Regional,Beijing
922,1256,实事助学基金会,2,0,1,非公募基金会,2013-01-05,6.0,未参评,0.00,0.00,0.00,"38,051,954.75",GLF,National,Beijing
923,4086,浙江桐乡市木心艺术基金会,2,0,0,非公募基金会,2014-09-01,5.0,未参评,0.00,"730,116.50",0.00,"5,097,847.92",NGF,Regional,Zhejiang
924,3358,宁夏回族自治区医学科研教育基金会,0,0,0,公募基金会,2002-10-10,6.0,3A,0.00,0.00,0.00,"4,497,526.52",GLF,Regional,Ningxia
925,201,中国人寿慈善基金会,0,0,0,非公募基金会,发起人,18.0,3A,0.00,"35,000,000.00",0.00,"216,466,845.51",NGF,National,Beijing
926,1343,山西省晋城市创业就业基金会,5,0,0,公募基金会,2012-05-12,17.0,未参评,0.00,"1,804,122.00",0.00,"9,629,756.95",GLF,Regional,Shanxi
927,3457,重庆市教育发展基金会,7,0,1,公募基金会,2009-11-16,17.0,5A,"60,629,857.86","2,581,300.00","3,000,000.00","74,307,770.92",GLF,Regional,Chongqing
928,264,中国红十字基金会,56,0,0,公募基金会,1994-03-15,22.0,5A,0.00,"261,664,675.00","200,000,000.00","557,379,228.89",GLF,National,Beijing
929,2157,河南省银龄基金会,4,0,0,非公募基金会,2011-11-18,3.0,未参评,0.00,0.00,0.00,"2,688,998.95",NGF,Regional,Henan
930,270,中国肝炎防治基金会,12,1,1,公募基金会,1998-08-22,17.0,3A,"34,573,380.55","2,315,011.18",0.00,"70,337,454.23",GLF,National,Beijing
931,2041,河北慈善联合基金会,14,0,1,公募基金会,2012-08-29,9.0,3A,"5,629,071.02","7,218,880.38",0.00,"5,868,497.70",GLF,Regional,Hebei
932,1061,天津大学北洋教育发展基金会,13,0,0,非公募基金会,1995-08-16,21.0,5A,"67,274,243.24",0.00,"135,000.00","247,954,473.26",GLF,Regional,Tianjin
933,3162,陕西中实弘扬法治教育基金会,1,2,0,非公募基金会,2012-04-01,7.0,3A,0.00,"300,000.00",0.00,"3,477,828.20",NGF,Regional,Shaanxi
934,3322,黑龙江省哈尔滨师范大学附属中学教育发展基金会,4,1,0,非公募基金会,2012-12-25,13.0,未参评,0.00,"1,465,600.00",0.00,"4,606,007.85",GLF,Regional,Heilongjiang
935,3215,陕西省阳光慈善基金会,2,0,0,非公募基金会,2008-11-27,7.0,未参评,0.00,0.00,0.00,"2,363,623.45",NGF,Regional,Shaanxi
936,120,上海汉庭社会公益基金会,0.0,0,0.0,非公募基金会,2009年01月07日,5.0,未参评,0.0,1756017.55,0.0,5375883.07,NGF,Regional,Shanghai
937,98,上海市黄浦区教育基金会,0.0,0,0.0,公募基金会,1992年05月28日,15.0,3A,506000.0,0.0,0.0,74806038.28,GLF,Regional,Shanghai
938,1045,大连市公安民警救助基金会,2,0,0,公募基金会,2012-10-10,24.0,未参评,0.00,"7,872,676.00",0.00,"16,278,020.72",GLF,Regional,Liaoning
939,2101,河南省关心下一代基金会,3,0,1,公募基金会,2011-03-24,5.0,未参评,"2,100,000.00","900,000.00",0.00,"6,552,722.48",GLF,Regional,Henan
940,1868,永嘉县人民教育基金会,0,0,0,公募基金会,2008-04-21,9.0,未参评,0.00,"2,452,600.00",0.00,"25,907,820.33",GLF,Regional,Zhejiang
941,2768,福建师范大学附属中学正祥教育基金会,1,1,0,非公募基金会,2013-01-14,5.0,3A,0.00,"1,280,000.00",0.00,"10,556,510.16",GLF,Regional,Fujian
942,2500,温州百润教育基金会,1,0,0,非公募基金会,2011-07-10,6.0,未参评,0.00,"800,000.00",0.00,"5,749,844.04",NGF,Regional,Zhejiang
943,3752,浙江西子慈善基金会,1,0,0,非公募基金会,2014-04-08,5.0,未参评,0.00,0.00,0.00,"1,734,185.04",NGF,Regional,Zhejiang
944,1623,广西和正慈善基金会,7,0,0,非公募基金会,2009-08-28,8.0,4A,0.00,"76,000.00","1,456.30","2,013,943.87",NGF,Regional,Guangxi
945,2988,贵州省黔西南州见义勇为基金会,0,2,0,公募基金会,2011-12-28,17.0,未参评,0.00,0.00,"127,000.00","6,151,111.47",GLF,Regional,Guizhou
946,953,哈尔滨工程大学教育发展基金会,3,0,0,非公募基金会,2008-05-15,17.0,5A,"10,214,515.68","150,200.00","160,000.00","51,419,948.25",GLF,Regional,Heilongjiang
947,3713,河南省中伟业爱心教育基金会,2,0,0,非公募基金会,2014-02-11,5.0,未参评,0.00,"150,000.00",0.00,"2,013,437.52",NGF,Regional,Henan
948,4059,上海慈光皮肤健康基金会,3.0,0,0.0,非公募基金会,2014年10月09日,19.0,未参评,0.0,1000000.0,0.0,2056143.87,NGF,Regional,Shanghai
949,3270,青海省青少年发展基金会,6,2,0,公募基金会,1991-02-05,1.0,未参评,"7,473,624.04",1.00,"400,000.00","21,839,654.55",GLF,Regional,Qinghai
950,3006,辽宁省兴隆大家庭大病救助基金会,0,0,0,非公募基金会,2009-12-15,5.0,3A,0.00,"750,000.00",0.00,"2,174,863.47",NGF,Regional,Liaoning
951,3328,黑龙江省求真经济研究基金会,1,0,0,非公募基金会,2013-07-05,5.0,--,0.00,"500,000.00","70,000.00","889,317.93",GLF,Regional,Heilongjiang
952,4053,上海华爱公益基金会,2.0,0,0.0,非公募基金会,2014年09月24日,11.0,未参评,555258.13,793133.26,0.0,4031593.62,NGF,Regional,Shanghai
953,4138,上海科技大学教育发展基金会,0.0,0,0.0,非公募基金会,2014年12月16日,5.0,未参评,0.0,11476796.0,0.0,24124582.73,GLF,Regional,Shanghai
954,928,吉林省残疾人福利基金会,1,0,0,公募基金会,2001-07-02,25.0,--,0.00,"12,013,193.20",0.00,"25,507,719.59",GLF,Regional,Jilin
955,2247,浙江海洋大学教育基金会,0,0,0,,2013年01月08日,,未参评,"824,769.00",0.00,0.00,"8,624,126.31",GLF,Regional,Zhejiang
956,2247,浙江海洋学院教育基金会,0,0,0,非公募基金会,2013-01-08,18.0,,"824,769.00",0.00,0.00,"8,624,126.31",GLF,Regional,Zhejiang
957,27,上海华东理工大学教育发展基金会,2.0,0,0.0,非公募基金会,2011年10月08日,7.0,未参评,14021597.55,0.0,0.0,28635604.83,GLF,Regional,Shanghai
958,4115,浙江中国美术学院教育基金会,0,0,0,非公募基金会,2014-11-26,9.0,未参评,"1,060,000.00","1,000,000.00",0.00,"14,222,004.28",GLF,Regional,Zhejiang
959,1775,晋江市侨声中学教育发展基金会,4,0,0,非公募基金会,2008-07-29,10.0,3A,0.00,"18,742,900.01",0.00,"19,854,830.99",GLF,Regional,Fujian
960,231,中国孔子基金会,35,0,0,公募基金会,1984-09-20,17.0,3A,"2,085,959.81","32,000.00",0.00,"105,330,493.42",GLF,National,Shandong
961,2210,浙江千训爱心慈善基金会,6,0,0,非公募基金会,2011-12-06,9.0,5A,"100,000.00","20,333,302.07",0.00,"14,985,240.33",NGF,Regional,Zhejiang
962,2094,河南省中原老龄产业发展基金会,1,0,0,非公募基金会,2011-12-19,7.0,未参评,0.00,0.00,0.00,"2,143,193.38",GLF,Regional,Henan
963,3122,锦州市公安民警救助基金会,2,0,0,公募基金会,2009-06-30,11.0,未参评,0.00,"408,900.00",0.00,"10,435,013.21",GLF,Regional,Liaoning
964,2248,浙江滴水慈善基金会,2,0,0,非公募基金会,2011-04-21,9.0,4A,0.00,"7,824,571.61","110,000.00","13,509,243.98",NGF,Regional,Zhejiang
965,4074,上海乒乓球发展事业基金会,0.0,0,0.0,非公募基金会,2014年10月21日,9.0,未参评,0.0,1200000.0,0.0,5099184.0,GLF,Regional,Shanghai
966,2303,浙江省舟山中学教育发展基金会,0,0,0,非公募基金会,2011-04-21,7.0,未参评,0.00,"460,585.12",0.00,"1,473,930.62",GLF,Regional,Zhejiang
967,211,中国关心下一代健康体育基金会,9,0,0,公募基金会,2003-10-10,11.0,1A,"8,568,938.00",0.00,0.00,"12,785,377.87",GLF,National,Beijing
968,302,乐清市社会组织发展基金会,1,1,0,非公募基金会,2012-06-04,5.0,未参评,"159,000.00",0.00,"400,000.00","5,163,200.26",GLF,Regional,Zhejiang
969,2936,西北农林科技大学教育发展基金会,8,0,0,非公募基金会,2011-06-10,20.0,3A,"15,911,801.01",0.00,0.00,"38,921,977.35",GLF,National,Shaanxi
970,1109,天津桃李源文化基金会,2,0,1,非公募基金会,2010-01-28,6.0,3A,0.00,"100,000.00",0.00,"4,309,070.57",GLF,Regional,Tianjin
971,3116,金龙鱼慈善公益基金会,8,0,0,非公募基金会,2013-02-27,8.0,未参评,0.00,"24,189,944.02",0.00,"31,686,971.90",NGF,National,Shanghai
972,942,吴作人国际美术基金会,5,0,0,非公募基金会,1989-08-30,9.0,1A,"5,930,000.00","3,500,000.00",0.00,"17,372,499.59",NGF,National,Beijing
973,2849,绍兴市人民教育基金会,0,3,0,公募基金会,1990-06-30,7.0,未参评,0.00,"270,000.00",0.00,"23,742,241.57",GLF,Regional,Zhejiang
974,2133,河南省民营企业信用发展基金会,3,0,0,非公募基金会,2011-08-16,6.0,未参评,0.00,0.00,0.00,"2,163,795.61",NGF,Regional,Henan
975,276,中国青年创业就业基金会,15,0,0,公募基金会,2006-10-08,21.0,4A,"80,896,036.38",0.00,0.00,"228,450,224.88",GLF,National,Beijing
976,2486,温州市实验小学教育发展基金会,1,0,0,非公募基金会,2011-10-16,11.0,未参评,0.00,0.00,0.00,"3,750,943.24",GLF,Regional,Zhejiang
977,2846,绍兴市柯桥区人民教育基金会,0,0,0,公募基金会,1989-02-21,5.0,未参评,"81,308,814.80","17,368,966.00",0.00,"94,785,508.98",GLF,Regional,Zhejiang
978,403,兰溪市教育基金会,2,1,0,公募基金会,2004-06-28,19.0,未参评,0.00,"1,730,000.00",0.00,"4,958,528.10",GLF,Regional,Zhejiang
979,2054,河北省志愿服务基金会,4,0,0,公募基金会,2012-11-28,25.0,4A,"5,175,894.34","1,334,628.23",0.00,"7,449,126.47",GLF,Regional,Hebei
980,2879,苍南县人民教育基金会,2,0,0,公募基金会,2001-04-26,21.0,未参评,0.00,"2,035,000.00",0.00,"7,303,769.60",GLF,Regional,Zhejiang
981,2873,舟山市定海区人民教育基金会,0,0,0,公募基金会,2006-10-15,13.0,未参评,0.00,"1,157,300.00",0.00,"7,732,047.26",GLF,Regional,Zhejiang
982,3273,青田县人民教育基金会,3,0,0,公募基金会,2004-08-03,13.0,未参评,"1,017,391.67",0.00,0.00,"13,060,057.48",GLF,Regional,Zhejiang
983,3335,黑龙江省齐齐哈尔医学院教育发展基金会,6,0,0,非公募基金会,2013-01-11,19.0,未参评,"600,000.00","347,760.00",0.00,"3,813,190.41",GLF,Regional,Heilongjiang
984,198,中国交响乐发展基金会,6,0,0,公募基金会,1994-07-05,18.0,3A,0.00,"5,730,868.00",0.00,"8,384,433.80",GLF,National,Beijing
985,2213,浙江华策影视育才教育基金会,1,0,0,非公募基金会,2013-05-08,5.0,未参评,0.00,0.00,"2,838.82","563,301.45",NGF,Regional,Zhejiang
986,2271,浙江省娃哈哈慈善基金会,0,0,0,非公募基金会,2009-07-01,5.0,未参评,"10,035,976.00",0.00,0.00,"1,412,524.02",NGF,Regional,Zhejiang
987,2128,河南省教育发展基金会,6,0,0,公募基金会,1988-07-15,18.0,未参评,"14,798,811.03","1,050,175.00",0.00,"43,186,057.71",GLF,Regional,Henan
988,1111,天诺慈善基金会,11,0,0,非公募基金会,2008-01-28,5.0,3A,0.00,"7,200,000.00",0.00,"6,141,274.15",NGF,National,Beijing
989,2309,浙江省陈再爱心基金会,3,0,0,非公募基金会,2007-09-06,11.0,未参评,0.00,"180,000.00",0.00,"2,106,362.78",NGF,Regional,Zhejiang
990,2044,河北润腾慈善公益基金会,6,0,0,非公募基金会,2013-10-14,6.0,未参评,0.00,"500,200.00",0.00,"2,026,866.45",NGF,Regional,Hebei
991,203,中国企业管理科学基金会,6,0,0,公募基金会,1987-03-20,16.0,3A,0.00,"2,000,000.00",0.00,"26,525,094.20",GLF,National,Beijing
992,2111,河南省善福缘老龄基金会,8,0,0,非公募基金会,2012-09-10,7.0,未参评,"20,005,000.00",465.00,0.00,"2,434,983.77",GLF,Regional,Henan
993,2856,缙云县人民教育基金会,1,0,0,公募基金会,2003-06-30,16.0,未参评,"724,357.12",0.00,"50,000.00","10,381,977.44",GLF,Regional,Zhejiang
994,4130,长春工业大学教育发展基金会,3,3,0,非公募基金会,2014-12-04,15.0,未参评,"83,400.00","104,170.46",0.00,"2,005,529.61",GLF,Regional,Jilin
995,1330,山西省姚奠中国学教育基金会,0,0,0,非公募基金会,2010-01-25,12.0,3A,0.00,"700,000.00",0.00,"17,016,688.53",NGF,Regional,Shanxi
996,240,中国敦煌石窟保护研究基金会,5,0,0,公募基金会,1995-03-01,19.0,2A,"3,490.49","9,924,822.73",0.00,"33,417,408.67",GLF,National,Gansu
997,3310,黑龙江恢先地震工程学基金会,1,0,1,公募基金会,2002-07-16,25.0,4A,0.00,0.00,0.00,"7,124,930.93",GLF,Regional,Heilongjiang
